Date,CPIAUCSL,DTWEXBGS,RIFSPFF_N.D,PCEPI,Close,High,Low,Volume,US3Y,US10Y,HIGH,CLOSE,sen_svc_positive,sen_svc_neutral,sen_svc_negative,sen_trans_positive,sen_trans_neutral,sen_trans_negative
2017-07-09,244.4855806451613,112.3137,1.16,99.8608064516129,2425.179931640625,2426.919921875,2413.52001953125,2929390000.0,1.6,2.39,12.57,11.19,6,6,1,4,9,0
2017-07-10,244.51590322580645,112.1587,1.16,99.86803225806452,2427.429931640625,2432.0,2422.27001953125,3009880000.0,1.59,2.38,11.73,11.11,7,11,4,7,14,1
2017-07-11,244.54622580645162,112.1434,1.16,99.87525806451613,2425.530029296875,2429.300048828125,2412.7900390625,3108800000.0,1.57,2.37,12.14,10.89,17,6,0,5,15,3
2017-07-12,244.57654838709678,111.5904,1.16,99.88248387096775,2443.25,2445.760009765625,2435.75,3176900000.0,1.53,2.33,10.85,10.3,8,11,7,12,14,0
2017-07-13,244.60687096774194,111.5365,1.16,99.88970967741935,2447.830078125,2449.320068359375,2441.68994140625,3068510000.0,1.55,2.35,10.4,9.9,10,7,10,8,19,0
2017-07-14,244.6371935483871,110.9075,1.16,99.89693548387096,2459.27001953125,2463.5400390625,2446.68994140625,2738460000.0,1.54,2.33,10.14,9.51,9,11,3,7,16,0
2017-07-15,244.66751612903226,110.9075,1.16,99.90416129032258,2459.27001953125,2463.5400390625,2446.68994140625,2738460000.0,1.54,2.33,10.14,9.51,7,5,3,7,7,1
2017-07-16,244.69783870967743,110.9075,1.16,99.91138709677419,2459.27001953125,2463.5400390625,2446.68994140625,2738460000.0,1.54,2.33,10.14,9.51,4,6,2,4,8,0
2017-07-17,244.72816129032256,110.9304,1.16,99.9186129032258,2459.139892578125,2462.820068359375,2457.159912109375,2800580000.0,1.53,2.31,10.03,9.82,8,12,2,5,16,1
2017-07-18,244.75848387096772,110.4356,1.16,99.92583870967742,2460.610107421875,2460.919921875,2450.340087890625,2974090000.0,1.52,2.27,10.35,9.89,11,8,4,6,16,1
2017-07-19,244.78880645161288,110.4339,1.16,99.93306451612904,2473.830078125,2473.830078125,2463.85009765625,3063810000.0,1.52,2.27,9.94,9.79,13,9,2,4,20,0
2017-07-20,244.81912903225805,110.2512,1.16,99.94029032258065,2473.449951171875,2477.6201171875,2468.429931640625,3223820000.0,1.51,2.27,10.28,9.58,12,8,4,4,20,0
2017-07-21,244.8494516129032,110.191,1.16,99.94751612903225,2472.5400390625,2472.5400390625,2465.06005859375,3066880000.0,1.5,2.24,9.98,9.36,12,10,1,5,16,2
2017-07-22,244.87977419354837,110.191,1.16,99.95474193548387,2472.5400390625,2472.5400390625,2465.06005859375,3066880000.0,1.5,2.24,9.98,9.36,6,6,2,4,9,1
2017-07-23,244.91009677419353,110.191,1.16,99.96196774193548,2472.5400390625,2472.5400390625,2465.06005859375,3066880000.0,1.5,2.24,9.98,9.36,5,5,2,3,9,0
2017-07-24,244.9404193548387,110.2004,1.16,99.9691935483871,2469.909912109375,2473.10009765625,2466.320068359375,3019920000.0,1.53,2.26,9.97,9.43,9,8,3,2,16,2
2017-07-25,244.97074193548386,110.2835,1.16,99.97641935483871,2477.1298828125,2481.239990234375,2474.909912109375,4116360000.0,1.56,2.33,9.52,9.43,11,9,4,5,19,0
2017-07-26,245.00106451612902,110.3811,1.16,99.98364516129033,2477.830078125,2481.68994140625,2474.93994140625,3597830000.0,1.5,2.29,9.66,9.6,15,9,2,5,18,3
2017-07-27,245.03138709677418,110.216,1.16,99.99087096774194,2475.419921875,2484.0400390625,2459.929931640625,4035740000.0,1.52,2.32,11.5,10.11,15,9,4,13,15,0
2017-07-28,245.06170967741934,109.92,1.16,99.99809677419356,2472.10009765625,2473.530029296875,2464.659912109375,3302850000.0,1.51,2.3,11.3,10.29,13,10,2,7,18,0
2017-07-29,245.0920322580645,109.92,1.16,100.00532258064516,2472.10009765625,2473.530029296875,2464.659912109375,3302850000.0,1.51,2.3,11.3,10.29,6,9,2,6,11,0
2017-07-30,245.12235483870967,109.92,1.16,100.01254838709677,2472.10009765625,2473.530029296875,2464.659912109375,3302850000.0,1.51,2.3,11.3,10.29,6,4,2,5,7,0
2017-07-31,245.15267741935483,109.8177,1.07,100.01977419354839,2470.300048828125,2477.9599609375,2468.530029296875,3475930000.0,1.51,2.3,10.84,10.26,6,9,4,7,12,0
2017-08-01,245.183,109.8495,1.16,100.027,2476.35009765625,2478.510009765625,2471.139892578125,3470260000.0,1.5,2.26,10.56,10.09,12,9,1,4,16,2
2017-08-02,245.2233870967742,109.7503,1.16,100.03903225806452,2477.570068359375,2480.3798828125,2466.47998046875,3487150000.0,1.52,2.27,10.81,10.28,11,14,4,9,20,0
2017-08-03,245.2637741935484,109.8332,1.16,100.05106451612903,2472.159912109375,2476.030029296875,2468.85009765625,3662410000.0,1.49,2.24,10.6,10.44,11,9,4,9,13,2
2017-08-04,245.30416129032258,110.2808,1.16,100.06309677419355,2476.830078125,2480.0,2472.080078125,3239980000.0,1.51,2.27,10.5,10.03,8,13,3,4,19,1
2017-08-05,245.34454838709678,110.2808,1.16,100.07512903225806,2476.830078125,2480.0,2472.080078125,3239980000.0,1.51,2.27,10.5,10.03,7,6,3,6,10,0
2017-08-06,245.38493548387098,110.2808,1.16,100.08716129032258,2476.830078125,2480.0,2472.080078125,3239980000.0,1.51,2.27,10.5,10.03,5,3,5,8,5,0
2017-08-07,245.42532258064514,110.373,1.16,100.09919354838709,2480.909912109375,2480.949951171875,2475.8798828125,2935130000.0,1.52,2.26,10.32,9.93,6,12,2,7,11,2
2017-08-08,245.46570967741934,110.396,1.16,100.11122580645161,2474.919921875,2490.8701171875,2470.320068359375,3347480000.0,1.53,2.29,11.52,10.96,13,7,4,5,19,0
2017-08-09,245.50609677419354,110.3671,1.16,100.12325806451614,2474.02001953125,2474.409912109375,2462.080078125,3310960000.0,1.5,2.24,12.63,11.11,16,5,4,6,17,2
2017-08-10,245.54648387096773,110.1886,1.16,100.13529032258064,2438.2099609375,2465.3798828125,2437.75,3635820000.0,1.49,2.2,16.17,16.04,11,9,3,8,15,0
2017-08-11,245.58687096774193,110.0422,1.16,100.14732258064517,2441.320068359375,2448.090087890625,2437.85009765625,3161830000.0,1.43,2.19,17.28,15.51,10,13,1,3,21,0
2017-08-12,245.62725806451613,110.0422,1.16,100.15935483870967,2441.320068359375,2448.090087890625,2437.85009765625,3161830000.0,1.43,2.19,17.28,15.51,3,6,6,5,9,1
2017-08-13,245.66764516129032,110.0422,1.16,100.1713870967742,2441.320068359375,2448.090087890625,2437.85009765625,3161830000.0,1.43,2.19,17.28,15.51,3,9,0,1,11,0
2017-08-14,245.70803225806452,110.095,1.16,100.18341935483872,2465.840087890625,2468.219970703125,2454.9599609375,2824320000.0,1.48,2.22,14.05,12.33,10,9,2,8,12,1
2017-08-15,245.74841935483872,110.4846,1.16,100.19545161290323,2464.610107421875,2468.89990234375,2461.610107421875,2922430000.0,1.51,2.27,12.37,12.04,13,10,3,11,14,1
2017-08-16,245.7888064516129,110.4394,1.16,100.20748387096775,2468.110107421875,2474.929931640625,2463.860107421875,2956570000.0,1.49,2.23,12.54,11.74,15,11,2,12,15,1
2017-08-17,245.82919354838708,110.1673,1.16,100.21951612903226,2430.010009765625,2465.02001953125,2430.010009765625,3164950000.0,1.46,2.19,15.77,15.55,11,14,3,4,23,1
2017-08-18,245.86958064516128,110.041,1.16,100.23154838709678,2425.550048828125,2440.27001953125,2420.68994140625,3426970000.0,1.47,2.19,16.04,14.26,7,14,5,11,15,0
2017-08-19,245.90996774193547,110.041,1.16,100.24358064516129,2425.550048828125,2440.27001953125,2420.68994140625,3426970000.0,1.47,2.19,16.04,14.26,5,7,4,5,10,1
2017-08-20,245.95035483870967,110.041,1.16,100.25561290322581,2425.550048828125,2440.27001953125,2420.68994140625,3426970000.0,1.47,2.19,16.04,14.26,6,6,1,5,8,0
2017-08-21,245.99074193548387,109.7349,1.16,100.26764516129033,2428.3701171875,2430.580078125,2417.35009765625,2803650000.0,1.46,2.18,14.74,13.19,9,9,3,5,16,0
2017-08-22,246.03112903225806,109.8386,1.16,100.27967741935484,2452.510009765625,2454.77001953125,2433.669921875,2780990000.0,1.48,2.22,12.94,11.35,9,14,2,10,15,0
2017-08-23,246.07151612903226,109.8095,1.16,100.29170967741936,2444.0400390625,2448.909912109375,2441.419921875,2796950000.0,1.45,2.17,12.59,12.25,10,9,6,8,15,2
2017-08-24,246.11190322580646,109.7524,1.16,100.30374193548387,2438.969970703125,2450.389892578125,2436.18994140625,2849680000.0,1.47,2.19,12.83,12.23,15,10,2,5,22,0
2017-08-25,246.15229032258065,109.3415,1.16,100.31577419354839,2443.050048828125,2453.9599609375,2442.219970703125,2593350000.0,1.47,2.17,12.45,11.28,10,13,1,9,13,2
2017-08-26,246.19267741935485,109.3415,1.16,100.32780645161291,2443.050048828125,2453.9599609375,2442.219970703125,2593350000.0,1.47,2.17,12.45,11.28,4,7,4,2,12,1
2017-08-27,246.23306451612902,109.3415,1.16,100.33983870967742,2443.050048828125,2453.9599609375,2442.219970703125,2593350000.0,1.47,2.17,12.45,11.28,5,6,1,2,9,1
2017-08-28,246.27345161290322,109.1815,1.16,100.35187096774195,2444.239990234375,2449.1201171875,2439.030029296875,2682920000.0,1.46,2.16,12.11,11.32,7,7,6,6,13,1
2017-08-29,246.3138387096774,109.0946,1.16,100.36390322580645,2446.300048828125,2449.18994140625,2428.199951171875,2739460000.0,1.43,2.13,14.34,11.7,10,10,3,6,17,0
2017-08-30,246.3542258064516,109.4052,1.16,100.37593548387098,2457.590087890625,2460.31005859375,2443.77001953125,2637780000.0,1.44,2.15,11.98,11.22,9,11,6,8,18,0
2017-08-31,246.3946129032258,109.3686,1.07,100.38796774193548,2471.64990234375,2475.010009765625,2462.64990234375,3353860000.0,1.44,2.12,11.22,10.59,15,6,2,2,20,1
2017-09-01,246.435,109.0504,1.16,100.4,2476.550048828125,2480.3798828125,2473.85009765625,2712780000.0,1.46,2.16,10.46,10.13,10,12,1,5,18,0
2017-09-02,246.44136666666668,109.0504,1.16,100.40436666666668,2476.550048828125,2480.3798828125,2473.85009765625,2712780000.0,1.46,2.16,10.46,10.13,8,5,2,3,12,0
2017-09-03,246.44773333333333,109.0504,1.16,100.40873333333334,2476.550048828125,2480.3798828125,2473.85009765625,2712780000.0,1.46,2.16,10.46,10.13,4,3,4,6,5,0
2017-09-04,246.4541,109.0504,1.16,100.4131,2476.550048828125,2480.3798828125,2473.85009765625,2712780000.0,1.46,2.16,10.46,10.13,6,6,4,7,7,2
2017-09-05,246.46046666666666,108.8664,1.16,100.41746666666667,2457.85009765625,2471.969970703125,2446.550048828125,3502190000.0,1.4,2.07,14.06,12.23,10,9,5,4,19,1
2017-09-06,246.46683333333334,108.4897,1.16,100.42183333333334,2465.5400390625,2469.639892578125,2459.199951171875,3400200000.0,1.42,2.1,12.59,11.63,10,11,6,10,16,1
2017-09-07,246.4732,107.9224,1.16,100.42620000000001,2465.10009765625,2468.6201171875,2460.2900390625,3365780000.0,1.38,2.05,12.07,11.55,10,12,4,2,23,1
2017-09-08,246.47956666666667,107.808,1.16,100.43056666666668,2461.429931640625,2467.110107421875,2459.39990234375,3308360000.0,1.39,2.06,12.6,12.12,13,10,1,5,17,2
2017-09-09,246.48593333333335,107.808,1.16,100.43493333333333,2461.429931640625,2467.110107421875,2459.39990234375,3308360000.0,1.39,2.06,12.6,12.12,5,12,0,5,12,0
2017-09-10,246.4923,107.808,1.16,100.4393,2461.429931640625,2467.110107421875,2459.39990234375,3308360000.0,1.39,2.06,12.6,12.12,2,7,3,4,8,0
2017-09-11,246.49866666666668,108.153,1.16,100.44366666666667,2488.110107421875,2488.949951171875,2474.52001953125,3293460000.0,1.44,2.14,11.39,10.73,11,10,2,5,18,0
2017-09-12,246.50503333333333,108.3239,1.16,100.44803333333334,2496.47998046875,2496.77001953125,2490.3701171875,3234280000.0,1.46,2.17,10.95,10.58,9,14,5,9,18,1
2017-09-13,246.5114,108.6628,1.16,100.45240000000001,2498.3701171875,2498.3701171875,2492.139892578125,3371370000.0,1.48,2.2,10.86,10.5,11,12,5,4,23,1
2017-09-14,246.51776666666666,108.618,1.16,100.45676666666667,2495.6201171875,2498.429931640625,2491.35009765625,3422470000.0,1.5,2.2,11.04,10.44,8,14,6,8,19,1
2017-09-15,246.52413333333334,108.3147,1.16,100.46113333333334,2500.22998046875,2500.22998046875,2493.159912109375,4862970000.0,1.53,2.2,10.74,10.17,16,3,6,8,16,1
2017-09-16,246.53050000000002,108.3147,1.16,100.4655,2500.22998046875,2500.22998046875,2493.159912109375,4862970000.0,1.53,2.2,10.74,10.17,5,10,3,8,9,1
2017-09-17,246.53686666666667,108.3147,1.16,100.46986666666668,2500.22998046875,2500.22998046875,2493.159912109375,4862970000.0,1.53,2.2,10.74,10.17,6,8,2,5,10,1
2017-09-18,246.54323333333335,108.6401,1.16,100.47423333333334,2503.8701171875,2508.320068359375,2499.919921875,3204700000.0,1.54,2.23,10.42,10.15,4,17,4,2,22,1
2017-09-19,246.5496,108.6142,1.16,100.4786,2506.64990234375,2507.840087890625,2503.18994140625,3253760000.0,1.55,2.24,10.3,10.18,11,12,6,9,19,1
2017-09-20,246.55596666666668,108.4329,1.16,100.48296666666667,2508.239990234375,2508.85009765625,2496.669921875,3584570000.0,1.6,2.28,10.67,9.78,12,16,3,8,21,2
2017-09-21,246.56233333333333,108.9267,1.16,100.48733333333334,2500.60009765625,2507.159912109375,2499.0,2965590000.0,1.59,2.27,10.21,9.67,10,18,2,8,20,2
2017-09-22,246.5687,108.7542,1.16,100.49170000000001,2502.219970703125,2503.469970703125,2496.5400390625,2877980000.0,1.58,2.26,10.2,9.59,12,8,7,9,16,2
2017-09-23,246.57506666666666,108.7542,1.16,100.49606666666668,2502.219970703125,2503.469970703125,2496.5400390625,2877980000.0,1.58,2.26,10.2,9.59,5,9,4,4,12,2
2017-09-24,246.58143333333334,108.7542,1.16,100.50043333333333,2502.219970703125,2503.469970703125,2496.5400390625,2877980000.0,1.58,2.26,10.2,9.59,2,10,2,3,11,0
2017-09-25,246.58780000000002,109.3302,1.16,100.5048,2496.659912109375,2502.5400390625,2488.030029296875,3314530000.0,1.56,2.22,11.21,10.21,15,8,2,12,12,1
2017-09-26,246.59416666666667,109.7769,1.16,100.50916666666667,2496.840087890625,2503.510009765625,2495.1201171875,3070770000.0,1.57,2.24,10.68,10.17,5,13,8,6,19,1
2017-09-27,246.60053333333335,110.0722,1.16,100.51353333333334,2507.0400390625,2511.75,2495.909912109375,3485070000.0,1.6,2.31,10.42,9.87,15,5,7,9,16,2
2017-09-28,246.6069,110.2415,1.16,100.51790000000001,2510.06005859375,2510.81005859375,2502.929931640625,3173030000.0,1.59,2.31,10.13,9.55,10,13,6,10,18,1
2017-09-29,246.61326666666668,110.0867,1.06,100.52226666666667,2519.360107421875,2519.43994140625,2507.989990234375,3220260000.0,1.62,2.33,9.83,9.51,12,11,4,6,18,3
2017-09-30,246.61963333333333,110.0867,1.06,100.52663333333334,2519.360107421875,2519.43994140625,2507.989990234375,3220260000.0,1.62,2.33,9.83,9.51,4,7,4,5,10,0
2017-10-01,246.626,110.0867,1.06,100.531,2519.360107421875,2519.43994140625,2507.989990234375,3220260000.0,1.62,2.33,9.83,9.51,6,4,3,2,11,0
2017-10-02,246.64722580645162,110.3686,1.16,100.53564516129033,2529.1201171875,2529.22998046875,2520.39990234375,3226370000.0,1.63,2.34,10.04,9.45,13,10,2,7,18,0
2017-10-03,246.66845161290323,110.3281,1.16,100.54029032258065,2534.580078125,2535.1298828125,2528.85009765625,3073480000.0,1.62,2.33,9.75,9.51,10,15,7,8,22,2
2017-10-04,246.68967741935484,110.2425,1.16,100.54493548387097,2537.739990234375,2540.530029296875,2531.800048828125,3020770000.0,1.62,2.33,9.88,9.63,15,14,2,12,18,1
2017-10-05,246.71090322580645,110.5823,1.16,100.5495806451613,2552.070068359375,2552.510009765625,2540.02001953125,3059730000.0,1.63,2.35,9.62,9.19,10,18,2,8,22,0
2017-10-06,246.73212903225806,110.7841,1.16,100.55422580645161,2549.330078125,2549.409912109375,2543.7900390625,2898270000.0,1.66,2.37,10.27,9.65,10,12,5,8,19,0
2017-10-07,246.75335483870967,110.7841,1.16,100.55887096774194,2549.330078125,2549.409912109375,2543.7900390625,2898270000.0,1.66,2.37,10.27,9.65,3,9,4,2,14,0
2017-10-08,246.77458064516128,110.7841,1.16,100.56351612903227,2549.330078125,2549.409912109375,2543.7900390625,2898270000.0,1.66,2.37,10.27,9.65,2,9,3,4,9,1
2017-10-09,246.79580645161292,110.7841,1.16,100.56816129032258,2544.72998046875,2551.820068359375,2541.60009765625,2486940000.0,1.66,2.37,10.53,10.33,8,8,6,8,14,0
2017-10-10,246.81703225806453,110.3034,1.16,100.5728064516129,2550.639892578125,2555.22998046875,2544.860107421875,2962610000.0,1.64,2.35,10.66,10.08,10,11,5,11,15,0
2017-10-11,246.83825806451614,110.3037,1.16,100.57745161290323,2555.239990234375,2555.239990234375,2547.949951171875,2991320000.0,1.66,2.35,10.38,9.85,9,13,5,5,21,1
2017-10-12,246.85948387096775,110.3152,1.16,100.58209677419354,2550.929931640625,2555.330078125,2548.31005859375,3157280000.0,1.66,2.33,10.33,9.91,10,14,8,11,21,0
2017-10-13,246.88070967741936,110.2669,1.16,100.58674193548387,2553.169921875,2557.64990234375,2552.090087890625,3150470000.0,1.64,2.28,9.98,9.61,6,18,3,6,21,0
2017-10-14,246.90193548387097,110.2669,1.16,100.5913870967742,2553.169921875,2557.64990234375,2552.090087890625,3150470000.0,1.64,2.28,9.98,9.61,3,9,6,7,11,0
2017-10-15,246.92316129032258,110.2669,1.16,100.59603225806451,2553.169921875,2557.64990234375,2552.090087890625,3150470000.0,1.64,2.28,9.98,9.61,3,7,3,5,6,2
2017-10-16,246.9443870967742,110.5432,1.16,100.60067741935484,2557.639892578125,2559.469970703125,2552.639892578125,2918030000.0,1.68,2.3,10.02,9.91,12,8,4,9,15,0
2017-10-17,246.9656129032258,110.9141,1.16,100.60532258064516,2559.360107421875,2559.7099609375,2554.68994140625,2901890000.0,1.69,2.3,10.46,10.31,14,10,7,14,17,0
2017-10-18,246.98683870967741,110.7214,1.16,100.60996774193549,2561.260009765625,2564.110107421875,2559.669921875,2999320000.0,1.7,2.34,10.41,10.07,14,13,4,8,22,1
2017-10-19,247.00806451612902,110.4577,1.16,100.6146129032258,2562.10009765625,2562.360107421875,2547.919921875,3019520000.0,1.69,2.33,11.77,10.05,14,12,3,8,19,2
2017-10-20,247.02929032258064,111.0375,1.16,100.61925806451613,2575.2099609375,2575.43994140625,2567.56005859375,3394450000.0,1.72,2.39,10.04,9.97,11,12,2,7,16,2
2017-10-21,247.05051612903225,111.0375,1.16,100.62390322580646,2575.2099609375,2575.43994140625,2567.56005859375,3394450000.0,1.72,2.39,10.04,9.97,7,7,3,5,12,0
2017-10-22,247.07174193548386,111.0375,1.16,100.62854838709677,2575.2099609375,2575.43994140625,2567.56005859375,3394450000.0,1.72,2.39,10.04,9.97,6,6,2,5,9,0
2017-10-23,247.09296774193547,111.2134,1.16,100.6331935483871,2564.97998046875,2578.2900390625,2564.330078125,3214470000.0,1.7,2.38,11.08,11.07,7,16,5,8,19,1
2017-10-24,247.11419354838708,111.4027,1.16,100.63783870967742,2569.1298828125,2572.179931640625,2565.580078125,3435660000.0,1.73,2.42,11.16,11.16,13,12,3,8,20,0
2017-10-25,247.13541935483872,111.3904,1.16,100.64248387096774,2557.14990234375,2567.39990234375,2544.0,3885470000.0,1.74,2.44,13.2,11.23,12,16,3,6,25,0
2017-10-26,247.15664516129033,111.6418,1.16,100.64712903225806,2560.39990234375,2567.070068359375,2559.800048828125,3891750000.0,1.76,2.46,11.81,11.3,13,16,4,7,23,3
2017-10-27,247.17787096774194,112.1495,1.16,100.65177419354839,2581.070068359375,2582.97998046875,2565.93994140625,3896100000.0,1.73,2.42,11.12,9.8,18,6,3,6,21,0
2017-10-28,247.19909677419355,112.1495,1.16,100.6564193548387,2581.070068359375,2582.97998046875,2565.93994140625,3896100000.0,1.73,2.42,11.12,9.8,6,6,5,6,11,0
2017-10-29,247.22032258064516,112.1495,1.16,100.66106451612903,2581.070068359375,2582.97998046875,2565.93994140625,3896100000.0,1.73,2.42,11.12,9.8,7,4,2,3,10,0
2017-10-30,247.24154838709677,111.901,1.16,100.66570967741936,2572.830078125,2580.030029296875,2568.25,3660230000.0,1.71,2.37,10.89,10.5,7,14,2,9,14,0
2017-10-31,247.26277419354838,111.8052,1.07,100.67035483870967,2575.260009765625,2578.2900390625,2572.14990234375,3844420000.0,1.73,2.38,10.37,10.18,13,13,4,13,17,0
2017-11-01,247.284,111.7942,1.16,100.675,2579.360107421875,2588.39990234375,2574.919921875,3841200000.0,1.74,2.37,10.49,10.2,13,11,5,10,18,1
2017-11-02,247.30136666666667,111.5474,1.16,100.67986666666667,2579.85009765625,2581.110107421875,2566.169921875,4050140000.0,1.73,2.35,10.89,9.93,9,13,6,10,17,1
2017-11-03,247.3187333333333,111.9383,1.16,100.68473333333333,2587.840087890625,2588.419921875,2576.77001953125,3568710000.0,1.74,2.34,9.91,9.14,10,15,4,9,19,1
2017-11-04,247.3361,111.9383,1.16,100.6896,2587.840087890625,2588.419921875,2576.77001953125,3568710000.0,1.74,2.34,9.91,9.14,12,4,4,7,13,0
2017-11-05,247.35346666666666,111.9383,1.16,100.69446666666667,2587.840087890625,2588.419921875,2576.77001953125,3568710000.0,1.74,2.34,9.91,9.14,10,3,2,4,11,0
2017-11-06,247.37083333333334,111.7197,1.16,100.69933333333333,2591.1298828125,2593.3798828125,2585.659912109375,3541970000.0,1.73,2.32,9.74,9.4,11,5,6,7,14,1
2017-11-07,247.38819999999998,111.9446,1.16,100.7042,2590.639892578125,2597.02001953125,2584.35009765625,3815190000.0,1.75,2.32,10.31,9.89,16,8,3,8,19,0
2017-11-08,247.40556666666666,111.6935,1.16,100.70906666666666,2594.3798828125,2595.469970703125,2585.02001953125,3898450000.0,1.77,2.32,10.27,9.78,11,14,5,6,23,1
2017-11-09,247.42293333333333,111.5626,1.16,100.71393333333333,2584.6201171875,2586.5,2566.330078125,3844100000.0,1.75,2.33,12.19,10.5,14,13,2,5,21,3
2017-11-10,247.4403,111.5626,1.16,100.7188,2582.300048828125,2583.81005859375,2575.570068359375,3489740000.0,1.79,2.4,11.58,11.29,14,7,8,10,17,2
2017-11-11,247.45766666666665,111.5626,1.16,100.72366666666666,2582.300048828125,2583.81005859375,2575.570068359375,3489740000.0,1.79,2.4,11.58,11.29,7,11,2,1,18,1
2017-11-12,247.47503333333333,111.5626,1.16,100.72853333333333,2582.300048828125,2583.81005859375,2575.570068359375,3489740000.0,1.79,2.4,11.58,11.29,6,5,5,4,11,1
2017-11-13,247.4924,111.7833,1.16,100.7334,2584.840087890625,2587.659912109375,2574.47998046875,3405200000.0,1.82,2.4,12.18,11.5,13,9,5,7,19,1
2017-11-14,247.50976666666668,111.5097,1.16,100.73826666666666,2578.8701171875,2579.659912109375,2566.56005859375,3643580000.0,1.81,2.38,12.61,11.59,15,12,2,6,21,2
2017-11-15,247.52713333333332,111.4809,1.16,100.74313333333333,2564.6201171875,2572.840087890625,2557.449951171875,3586590000.0,1.79,2.33,14.51,13.13,16,13,2,8,21,2
2017-11-16,247.5445,111.2568,1.16,100.74799999999999,2585.639892578125,2590.090087890625,2572.949951171875,3329730000.0,1.83,2.37,12.52,11.76,11,16,3,10,18,2
2017-11-17,247.56186666666667,111.0016,1.16,100.75286666666666,2578.85009765625,2583.9599609375,2577.6201171875,3309800000.0,1.83,2.35,12.01,11.43,14,9,5,5,23,0
2017-11-18,247.57923333333332,111.0016,1.16,100.75773333333333,2578.85009765625,2583.9599609375,2577.6201171875,3309800000.0,1.83,2.35,12.01,11.43,8,7,1,3,13,0
2017-11-19,247.5966,111.0016,1.16,100.76259999999999,2578.85009765625,2583.9599609375,2577.6201171875,3309800000.0,1.83,2.35,12.01,11.43,4,8,1,5,8,0
2017-11-20,247.61396666666667,111.2599,1.16,100.76746666666666,2582.139892578125,2584.639892578125,2578.239990234375,3023940000.0,1.86,2.37,12.08,10.65,12,9,5,6,19,1
2017-11-21,247.63133333333334,110.9828,1.16,100.77233333333334,2599.030029296875,2601.18994140625,2589.169921875,3351230000.0,1.88,2.36,10.78,9.73,13,13,2,11,16,1
2017-11-22,247.6487,110.5632,1.16,100.7772,2597.080078125,2600.93994140625,2595.22998046875,2764110000.0,1.84,2.32,9.88,9.88,9,14,4,10,15,2
2017-11-23,247.66606666666667,110.5632,1.16,100.78206666666667,2597.080078125,2600.93994140625,2595.22998046875,2764110000.0,1.84,2.32,9.88,9.88,8,11,1,2,16,2
2017-11-24,247.68343333333334,110.0253,1.16,100.78693333333334,2602.419921875,2604.2099609375,2600.419921875,1385890000.0,1.85,2.34,9.96,9.67,10,4,4,3,14,1
2017-11-25,247.70080000000002,110.0253,1.16,100.7918,2602.419921875,2604.2099609375,2600.419921875,1385890000.0,1.85,2.34,9.96,9.67,5,5,3,5,8,0
2017-11-26,247.71816666666666,110.0253,1.16,100.79666666666667,2602.419921875,2604.2099609375,2600.419921875,1385890000.0,1.85,2.34,9.96,9.67,5,5,2,7,5,0
2017-11-27,247.73553333333334,110.1136,1.16,100.80153333333332,2601.419921875,2606.409912109375,2598.8701171875,3017720000.0,1.84,2.32,10.26,9.87,10,8,4,6,15,1
2017-11-28,247.7529,110.3018,1.16,100.8064,2627.0400390625,2627.68994140625,2605.43994140625,3493340000.0,1.85,2.34,10.31,10.03,8,14,6,10,18,0
2017-11-29,247.77026666666669,110.3265,1.16,100.81126666666667,2626.070068359375,2634.889892578125,2620.320068359375,4090630000.0,1.86,2.37,10.93,10.7,11,9,11,14,17,0
2017-11-30,247.78763333333333,110.4648,1.07,100.81613333333333,2647.580078125,2657.739990234375,2633.929931640625,4965700000.0,1.9,2.42,12.05,11.28,12,9,7,10,18,0
2017-12-01,247.805,110.1413,1.16,100.821,2642.219970703125,2650.6201171875,2605.52001953125,3950930000.0,1.9,2.37,14.58,11.43,16,8,3,11,15,1
2017-12-02,247.839,110.1413,1.16,100.8331935483871,2642.219970703125,2650.6201171875,2605.52001953125,3950930000.0,1.9,2.37,14.58,11.43,10,7,1,3,15,0
2017-12-03,247.87300000000002,110.1413,1.16,100.84538709677419,2642.219970703125,2650.6201171875,2605.52001953125,3950930000.0,1.9,2.37,14.58,11.43,6,8,2,2,14,0
2017-12-04,247.907,110.397,1.16,100.85758064516129,2639.43994140625,2665.18994140625,2639.030029296875,4025840000.0,1.93,2.37,11.86,11.68,11,9,4,11,12,1
2017-12-05,247.941,110.4905,1.16,100.86977419354838,2629.570068359375,2648.719970703125,2627.72998046875,3547570000.0,1.94,2.36,11.67,11.33,12,7,7,9,15,2
2017-12-06,247.975,110.8711,1.16,100.88196774193548,2629.27001953125,2634.409912109375,2624.75,3253080000.0,1.92,2.33,11.68,11.02,11,13,5,6,23,0
2017-12-07,248.00900000000001,111.0178,1.16,100.89416129032257,2636.97998046875,2640.989990234375,2626.530029296875,3297060000.0,1.92,2.37,11.32,10.16,12,12,8,12,19,1
2017-12-08,248.043,111.2273,1.16,100.90635483870967,2651.5,2651.64990234375,2644.10009765625,3126750000.0,1.92,2.38,10.06,9.58,8,18,2,7,20,1
2017-12-09,248.077,111.2273,1.16,100.91854838709678,2651.5,2651.64990234375,2644.10009765625,3126750000.0,1.92,2.38,10.06,9.58,6,6,5,7,10,0
2017-12-10,248.11100000000002,111.2273,1.16,100.93074193548387,2651.5,2651.64990234375,2644.10009765625,3126750000.0,1.92,2.38,10.06,9.58,5,5,4,5,8,1
